img_fn	human_readable_label	loss_val	n_queries	top_organism_label	top_object_label	dist
ILSVRC2012_val_00000694.png	Sealyham_terrier	5.13728	inf	Sealyham_terrier	plastic_bag	20.00000
ILSVRC2012_val_00000695.png	guenon	5.82130	inf	guenon	shoe_shop	20.00000
ILSVRC2012_val_00000696.png	Yorkshire_terrier	5.09806	inf	Yorkshire_terrier	pencil_sharpener	19.99631
ILSVRC2012_val_00000699.png	puffer	2.75273	inf	lionfish	coral_reef	19.99614
ILSVRC2012_val_00000703.png	chiton	3.69789	inf	chiton	goblet	19.99995
ILSVRC2012_val_00000705.png	stinkhorn	0.80582	inf	stinkhorn	mushroom	20.00000
ILSVRC2012_val_00000708.png	Gordon_setter	-1.10461	9	toy_poodle	bubble	19.87408
ILSVRC2012_val_00000709.png	Egyptian_cat	0.23267	inf	whippet	water_bottle	20.00000
ILSVRC2012_val_00000713.png	junco	2.22722	inf	brambling	reel	20.00000
ILSVRC2012_val_00000716.png	clumber	-0.33659	95	clumber	feather_boa	19.98247
ILSVRC2012_val_00000719.png	Mexican_hairless	5.74368	inf	Mexican_hairless	toyshop	19.99006
ILSVRC2012_val_00000723.png	weasel	-0.01063	36	lion	teddy	19.99599
ILSVRC2012_val_00000725.png	Dandie_Dinmont	8.97853	inf	Dandie_Dinmont	pickup	19.99866
ILSVRC2012_val_00000726.png	badger	6.35097	inf	badger	cinema	20.00000
ILSVRC2012_val_00000729.png	malamute	2.49940	inf	Eskimo_dog	dogsled	20.00000
ILSVRC2012_val_00000731.png	agaric	1.02193	inf	agaric	mushroom	20.00000
ILSVRC2012_val_00000733.png	Persian_cat	-0.16231	15	Persian_cat	feather_boa	19.82698
ILSVRC2012_val_00000735.png	spoonbill	4.20602	inf	spoonbill	swab	20.00000
ILSVRC2012_val_00000739.png	kite	6.14492	inf	kite	fire_engine	20.00000
ILSVRC2012_val_00000744.png	drake	2.99828	inf	drake	traffic_light	20.00000
ILSVRC2012_val_00000747.png	brambling	4.57297	inf	brambling	worm_fence	20.00000
ILSVRC2012_val_00000748.png	soft-coated_wheaten_terrier	3.92965	inf	soft-coated_wheaten_terrier	shower_curtain	20.00000
ILSVRC2012_val_00000749.png	diamondback	-0.43209	14	electric_ray	bubble	19.96498
ILSVRC2012_val_00000751.png	redshank	-0.50931	8	hummingbird	cliff	19.85103
ILSVRC2012_val_00000754.png	tusker	4.87483	inf	tusker	beer_bottle	20.00000
ILSVRC2012_val_00000755.png	earthstar	2.42116	inf	earthstar	coral_reef	20.00000
ILSVRC2012_val_00000756.png	kit_fox	4.27697	inf	red_fox	tricycle	20.00000
ILSVRC2012_val_00000758.png	Appenzeller	-0.21542	35	Greater_Swiss_Mountain_dog	bubble	19.92778
ILSVRC2012_val_00000768.png	tiger_beetle	-0.07753	50	sea_slug	bubble	19.99995
ILSVRC2012_val_00000772.png	mantis	-0.09209	1	mantis	bubble	17.56282
ILSVRC2012_val_00000774.png	spoonbill	1.72762	inf	spoonbill	lakeside	20.00000
ILSVRC2012_val_00000775.png	barracouta	5.60532	inf	barracouta	maillot	20.00000
ILSVRC2012_val_00000779.png	meerkat	2.67418	inf	meerkat	ear	20.00000
ILSVRC2012_val_00000781.png	conch	4.31362	inf	conch	mouse	20.00000
ILSVRC2012_val_00000785.png	dingo	5.12846	inf	kelpie	tennis_ball	19.99675
ILSVRC2012_val_00000786.png	boa_constrictor	2.77816	inf	rock_python	bow	20.00000
ILSVRC2012_val_00000788.png	chimpanzee	-0.00313	6	orangutan	comic_book	19.74383
ILSVRC2012_val_00000791.png	leatherback_turtle	-0.00465	24	conch	coral_reef	19.91758
ILSVRC2012_val_00000794.png	little_blue_heron	-0.01144	209	little_blue_heron	bubble	19.99219
ILSVRC2012_val_00000796.png	tiger_cat	4.49947	inf	tabby	remote_control	20.00000
ILSVRC2012_val_00000799.png	silky_terrier	0.02671	inf	toy_poodle	teddy	20.00000
ILSVRC2012_val_00000800.png	standard_poodle	-0.01130	290	gorilla	toyshop	20.00000
ILSVRC2012_val_00000802.png	Tibetan_terrier	1.59821	inf	Tibetan_mastiff	wig	19.99940
ILSVRC2012_val_00000806.png	garter_snake	1.54515	inf	garter_snake	quilt	20.00000
ILSVRC2012_val_00000807.png	eft	6.35969	inf	eft	marimba	20.00000
ILSVRC2012_val_00000810.png	ringlet	-0.04670	143	bee	cardoon	20.00000
ILSVRC2012_val_00000818.png	fiddler_crab	-0.23323	93	spiny_lobster	coral_reef	19.98468
ILSVRC2012_val_00000819.png	rhinoceros_beetle	-0.00054	161	rhinoceros_beetle	motor_scooter	19.99537
ILSVRC2012_val_00000821.png	king_crab	-0.00379	28	American_lobster	butcher_shop	19.93697
ILSVRC2012_val_00000824.png	flat-coated_retriever	-0.11989	206	flat-coated_retriever	feather_boa	19.99489
ILSVRC2012_val_00000825.png	American_coot	2.30977	inf	European_gallinule	brassiere	20.00000
ILSVRC2012_val_00000828.png	titi	-0.09172	59	lorikeet	knot	19.96543
ILSVRC2012_val_00000832.png	Border_terrier	-0.80366	1	beaver	refrigerator	18.61454
ILSVRC2012_val_00000836.png	nematode	-0.17924	27	nematode	bubble	19.94019
ILSVRC2012_val_00000837.png	chickadee	2.08590	inf	bulbul	fire_engine	20.00000
ILSVRC2012_val_00000838.png	basset	2.18963	inf	beagle	seat_belt	19.99990
ILSVRC2012_val_00000847.png	Bouvier_des_Flandres	-0.23038	44	Scottish_deerhound	feather_boa	19.98199
ILSVRC2012_val_00000860.png	ptarmigan	1.56996	inf	ptarmigan	matchstick	19.99672
ILSVRC2012_val_00000865.png	American_black_bear	3.02183	inf	American_black_bear	school_bus	20.00000
ILSVRC2012_val_00000867.png	miniature_poodle	2.24324	inf	toy_poodle	tennis_ball	20.00000
ILSVRC2012_val_00000870.png	chimpanzee	-1.40625	4	Sussex_spaniel	neck_brace	19.45001
ILSVRC2012_val_00000871.png	brown_bear	1.48080	inf	Scottish_deerhound	cliff	20.00000
ILSVRC2012_val_00000873.png	house_finch	-1.23692	1	indigo_bunting	birdhouse	18.08239
ILSVRC2012_val_00000875.png	Norwich_terrier	5.80370	inf	Yorkshire_terrier	barrow	20.00000
ILSVRC2012_val_00000877.png	harvestman	-0.16671	21	harvestman	bow	19.93357
ILSVRC2012_val_00000878.png	spoonbill	0.87196	inf	spoonbill	hip	19.99917
ILSVRC2012_val_00000880.png	jay	2.33258	inf	cicada	chime	19.99990
ILSVRC2012_val_00000882.png	Tibetan_terrier	0.64159	inf	soft-coated_wheaten_terrier	crash_helmet	20.00000
ILSVRC2012_val_00000883.png	Bedlington_terrier	6.30950	inf	Bedlington_terrier	tennis_ball	20.00000
ILSVRC2012_val_00000884.png	bloodhound	4.24332	inf	bull_mastiff	wardrobe	19.99755
ILSVRC2012_val_00000885.png	black_grouse	5.55257	inf	black_grouse	packet	20.00000
ILSVRC2012_val_00000888.png	kite	-0.22442	1	hummingbird	bubble	15.75791
ILSVRC2012_val_00000889.png	standard_schnauzer	-0.06897	204	standard_schnauzer	bubble	19.99505
ILSVRC2012_val_00000890.png	European_fire_salamander	5.70463	inf	European_fire_salamander	space_heater	20.00000
ILSVRC2012_val_00000892.png	sorrel	-0.07467	14	sorrel	muzzle	19.95361
ILSVRC2012_val_00000898.png	lynx	1.38767	inf	lynx	muzzle	20.00000
ILSVRC2012_val_00000907.png	Shih-Tzu	-0.22572	12	Shih-Tzu	bubble	19.92141
ILSVRC2012_val_00000908.png	whiptail	5.86275	inf	whiptail	lakeside	20.00000
ILSVRC2012_val_00000909.png	bloodhound	-0.01181	296	redbone	pencil_sharpener	20.00000
ILSVRC2012_val_00000911.png	cock	2.33395	inf	hen	piggy_bank	20.00000
ILSVRC2012_val_00000912.png	timber_wolf	3.00944	inf	hyena	throne	20.00000
ILSVRC2012_val_00000916.png	vulture	1.50099	inf	vulture	library	19.99696
ILSVRC2012_val_00000918.png	puffer	-2.52415	1	sea_cucumber	snorkel	18.34629
ILSVRC2012_val_00000921.png	electric_ray	-0.04013	44	electric_ray	coral_reef	19.96596
ILSVRC2012_val_00000922.png	Norwich_terrier	-0.03662	95	Yorkshire_terrier	feather_boa	19.99685
ILSVRC2012_val_00000924.png	dung_beetle	1.40765	inf	dung_beetle	coral_reef	20.00000
ILSVRC2012_val_00000925.png	green_lizard	-0.03757	75	garden_spider	spider_web	19.99084
ILSVRC2012_val_00000926.png	long-horned_beetle	-1.03879	3	bee	pinwheel	19.07599
ILSVRC2012_val_00000929.png	coucal	4.03792	inf	coucal	croquet_ball	20.00000
ILSVRC2012_val_00000930.png	leatherback_turtle	-0.14975	2	leatherback_turtle	analog_clock	19.24479
ILSVRC2012_val_00000933.png	eel	-0.42749	50	sea_slug	coral_reef	19.92007
ILSVRC2012_val_00000934.png	tarantula	0.99672	inf	sea_anemone	coral_reef	19.99248
ILSVRC2012_val_00000937.png	wood_rabbit	4.44502	inf	wood_rabbit	wool	19.99982
ILSVRC2012_val_00000938.png	leatherback_turtle	-0.04882	7	hummingbird	acorn	19.84571
ILSVRC2012_val_00000939.png	flamingo	-0.41019	5	flamingo	pomegranate	19.72985
ILSVRC2012_val_00000940.png	platypus	-0.05856	4	terrapin	bubble	19.83596
ILSVRC2012_val_00000941.png	king_snake	5.77009	inf	king_snake	kimono	19.99908
ILSVRC2012_val_00000943.png	tick	3.77900	inf	tick	nipple	19.99522
ILSVRC2012_val_00000944.png	tree_frog	-0.06635	256	tailed_frog	bubble	20.00000
ILSVRC2012_val_00000945.png	baboon	1.59609	inf	baboon	oxygen_mask	20.00000
ILSVRC2012_val_00000946.png	German_shepherd	-0.71745	169	malinois	muzzle	19.97299
ILSVRC2012_val_00000948.png	Rhodesian_ridgeback	-0.91267	15	peacock	mountain_bike	19.91836
ILSVRC2012_val_00000949.png	Yorkshire_terrier	3.67869	inf	Yorkshire_terrier	bow_tie	20.00000
ILSVRC2012_val_00000952.png	toucan	4.83856	inf	toucan	eggnog	19.99989
ILSVRC2012_val_00000954.png	coral_fungus	-0.00971	78	slug	banana	19.99723
ILSVRC2012_val_00000956.png	ground_beetle	4.51025	inf	ground_beetle	bow_tie	20.00000
ILSVRC2012_val_00000958.png	loggerhead	-0.00640	27	golden_retriever	maze	19.98326
ILSVRC2012_val_00000962.png	water_ouzel	0.19005	inf	lorikeet	strawberry	19.97659
ILSVRC2012_val_00000963.png	magpie	2.51304	inf	magpie	balance_beam	20.00000
ILSVRC2012_val_00000964.png	patas	1.72022	inf	squirrel_monkey	bubble	20.00000
ILSVRC2012_val_00000965.png	damselfly	-0.11690	109	damselfly	paintbrush	19.98815
ILSVRC2012_val_00000967.png	stinkhorn	0.55541	inf	electric_ray	coral_reef	20.00000
ILSVRC2012_val_00000970.png	koala	-0.00815	149	macaw	teddy	19.99885
ILSVRC2012_val_00000972.png	grasshopper	0.31353	inf	grasshopper	bubble	20.00000
ILSVRC2012_val_00000974.png	chimpanzee	4.96574	inf	chimpanzee	pedestal	20.00000
ILSVRC2012_val_00000975.png	bull_mastiff	3.79932	inf	bull_mastiff	sewing_machine	20.00000
ILSVRC2012_val_00000978.png	frilled_lizard	-0.03538	11	alligator_lizard	caldron	19.84957
ILSVRC2012_val_00000981.png	Angora	-1.19783	1	Angora	bubble	18.80451
ILSVRC2012_val_00000983.png	hyena	4.13887	inf	hyena	airship	19.99697
ILSVRC2012_val_00000986.png	wolf_spider	0.77624	inf	tarantula	spider_web	20.00000
ILSVRC2012_val_00000990.png	sea_urchin	3.53144	inf	sea_urchin	coral_reef	20.00000
ILSVRC2012_val_00000992.png	basset	1.45102	inf	bluetick	handkerchief	20.00000
ILSVRC2012_val_00000993.png	Siberian_husky	1.89828	inf	Siberian_husky	tennis_ball	20.00000
ILSVRC2012_val_00000994.png	goldfish	2.77854	inf	goldfish	coral_reef	19.99854
ILSVRC2012_val_00000996.png	rock_beauty	-0.00958	64	rock_beauty	coral_reef	20.00000
ILSVRC2012_val_00000997.png	Cardigan	3.99429	inf	Cardigan	muzzle	19.99293
ILSVRC2012_val_00001001.png	wire-haired_fox_terrier	1.99651	inf	wire-haired_fox_terrier	barrow	20.00000
ILSVRC2012_val_00001003.png	fox_squirrel	3.13467	inf	fox_squirrel	ear	20.00000
ILSVRC2012_val_00001005.png	EntleBucher	-0.13799	57	EntleBucher	bubble	19.94727
ILSVRC2012_val_00001007.png	scorpion	-0.05735	226	scorpion	honeycomb	19.99795
ILSVRC2012_val_00001009.png	pug	5.11761	inf	pug	bucket	20.00000
ILSVRC2012_val_00001010.png	eft	-1.00251	37	axolotl	consomme	19.99418
ILSVRC2012_val_00001014.png	cabbage_butterfly	4.81509	inf	sulphur_butterfly	head_cabbage	20.00000
ILSVRC2012_val_00001015.png	ringlet	-0.04229	90	European_gallinule	pinwheel	19.99498
ILSVRC2012_val_00001022.png	alligator_lizard	5.07327	inf	alligator_lizard	steel_arch_bridge	20.00000
ILSVRC2012_val_00001024.png	bulbul	1.49110	inf	black_grouse	worm_fence	19.99711
ILSVRC2012_val_00001025.png	indri	-0.00451	195	indri	jigsaw_puzzle	19.99970
ILSVRC2012_val_00001026.png	sea_urchin	0.56765	inf	sea_urchin	coral_reef	19.99929
ILSVRC2012_val_00001027.png	ram	-0.17907	20	ox	oxcart	19.95448
ILSVRC2012_val_00001028.png	Dandie_Dinmont	0.36226	inf	Angora	milk_can	20.00000
ILSVRC2012_val_00001031.png	ostrich	4.34436	inf	ostrich	meat_loaf	20.00000
ILSVRC2012_val_00001032.png	patas	5.80152	inf	marmoset	stopwatch	19.99936
ILSVRC2012_val_00001033.png	European_fire_salamander	1.40083	inf	European_fire_salamander	reel	20.00000
ILSVRC2012_val_00001036.png	wallaby	2.80962	inf	red_wolf	chime	20.00000
ILSVRC2012_val_00001037.png	black_and_gold_garden_spider	1.46797	inf	black_and_gold_garden_spider	spider_web	20.00000
ILSVRC2012_val_00001038.png	schipperke	3.13696	inf	kelpie	tennis_ball	19.99989
ILSVRC2012_val_00001039.png	Mexican_hairless	4.44345	inf	Mexican_hairless	worm_fence	20.00000
ILSVRC2012_val_00001040.png	Persian_cat	-0.96570	1	stingray	bubble	18.71772
ILSVRC2012_val_00001042.png	ringneck_snake	1.60219	inf	ringneck_snake	knot	20.00000
ILSVRC2012_val_00001044.png	black_swan	2.89558	inf	black_swan	pick	19.99688
ILSVRC2012_val_00001046.png	bittern	3.50098	inf	bittern	poncho	20.00000
ILSVRC2012_val_00001047.png	Rhodesian_ridgeback	0.25960	inf	malinois	muzzle	20.00000
ILSVRC2012_val_00001049.png	Chihuahua	-0.16387	175	Chihuahua	piggy_bank	19.99401
ILSVRC2012_val_00001050.png	llama	2.95615	inf	llama	carousel	19.99126
ILSVRC2012_val_00001051.png	rock_beauty	3.12604	inf	rock_beauty	coral_reef	19.99823
ILSVRC2012_val_00001053.png	black_and_gold_garden_spider	1.92159	inf	black_and_gold_garden_spider	spider_web	20.00000
ILSVRC2012_val_00001054.png	Madagascar_cat	3.31185	inf	Madagascar_cat	monitor	20.00000
ILSVRC2012_val_00001056.png	king_penguin	-3.17609	1	king_penguin	valley	18.49939
ILSVRC2012_val_00001057.png	brain_coral	1.85453	inf	brain_coral	coral_reef	20.00000
ILSVRC2012_val_00001060.png	cheetah	-0.00008	30	electric_ray	coral_reef	19.97838
ILSVRC2012_val_00001065.png	Pomeranian	5.19767	inf	Pomeranian	worm_fence	20.00000
ILSVRC2012_val_00001066.png	hippopotamus	-0.34147	45	hippopotamus	wine_bottle	19.96357
ILSVRC2012_val_00001067.png	American_egret	1.90235	inf	American_egret	Petri_dish	20.00000
ILSVRC2012_val_00001068.png	black_stork	2.61540	inf	black_stork	bubble	20.00000
ILSVRC2012_val_00001069.png	Pekinese	1.48740	inf	Pekinese	seat_belt	19.99529
ILSVRC2012_val_00001070.png	German_short-haired_pointer	1.88565	inf	German_short-haired_pointer	tennis_ball	19.99996
ILSVRC2012_val_00001073.png	bustard	2.67873	inf	bustard	worm_fence	20.00000
ILSVRC2012_val_00001074.png	Bouvier_des_Flandres	-0.00092	113	Bouvier_des_Flandres	stole	20.00000
ILSVRC2012_val_00001075.png	proboscis_monkey	4.79853	inf	proboscis_monkey	wig	20.00000
ILSVRC2012_val_00001082.png	cockroach	3.20384	inf	cockroach	jigsaw_puzzle	19.99966
ILSVRC2012_val_00001083.png	gyromitra	-0.00288	185	hen-of-the-woods	bubble	20.00000
ILSVRC2012_val_00001084.png	jay	3.45219	inf	bulbul	pinwheel	19.98819
ILSVRC2012_val_00001088.png	hare	1.08453	inf	hare	bubble	19.97893
ILSVRC2012_val_00001092.png	guenon	0.03068	inf	squirrel_monkey	chainlink_fence	20.00000
ILSVRC2012_val_00001095.png	colobus	-0.00813	62	skunk	chainlink_fence	19.97904
ILSVRC2012_val_00001096.png	Pembroke	-0.00089	95	Cardigan	shopping_cart	19.96033
ILSVRC2012_val_00001097.png	bluetick	-0.79976	7	bluetick	bubble	19.52080
ILSVRC2012_val_00001099.png	marmoset	4.47200	inf	marmoset	meat_loaf	20.00000
ILSVRC2012_val_00001101.png	Persian_cat	-0.01909	141	Egyptian_cat	teddy	20.00000
ILSVRC2012_val_00001104.png	titi	-0.31502	13	titi	bubble	19.89780
ILSVRC2012_val_00001108.png	vine_snake	-4.12160	1	goldfish	paintbrush	18.73562
ILSVRC2012_val_00001109.png	groenendael	-0.05099	5	Bouvier_des_Flandres	toyshop	19.88273
ILSVRC2012_val_00001112.png	golden_retriever	-0.00560	215	golden_retriever	tennis_ball	20.00000
ILSVRC2012_val_00001113.png	komondor	4.33156	inf	komondor	candle	20.00000
ILSVRC2012_val_00001114.png	hen	4.20495	inf	hen	meat_loaf	20.00000
ILSVRC2012_val_00001121.png	redshank	3.01766	inf	redshank	nipple	19.99867
ILSVRC2012_val_00001122.png	fiddler_crab	1.29938	inf	fiddler_crab	coral_reef	20.00000
ILSVRC2012_val_00001123.png	golden_retriever	1.43302	inf	golden_retriever	doormat	20.00000
ILSVRC2012_val_00001124.png	king_crab	-0.00312	90	Dungeness_crab	candle	19.99578
ILSVRC2012_val_00001128.png	English_foxhound	0.27431	inf	English_foxhound	soccer_ball	20.00000
ILSVRC2012_val_00001129.png	Newfoundland	3.98000	inf	Bouvier_des_Flandres	rain_barrel	20.00000
ILSVRC2012_val_00001130.png	yellow_lady's_slipper	3.13924	inf	yellow_lady's_slipper	pinwheel	20.00000
ILSVRC2012_val_00001131.png	spotted_salamander	-0.00349	282	European_fire_salamander	knot	19.99999
ILSVRC2012_val_00001132.png	Persian_cat	-0.02573	169	Persian_cat	carton	20.00000
ILSVRC2012_val_00001136.png	black_grouse	2.15015	inf	black_grouse	bell_pepper	20.00000
ILSVRC2012_val_00001137.png	Ibizan_hound	-0.14485	14	Chihuahua	shoe_shop	19.94102
ILSVRC2012_val_00001138.png	axolotl	2.86304	inf	axolotl	balance_beam	20.00000
ILSVRC2012_val_00001141.png	Blenheim_spaniel	2.60861	inf	Brittany_spaniel	bubble	20.00000
ILSVRC2012_val_00001142.png	coucal	2.44736	inf	brambling	jigsaw_puzzle	20.00000
ILSVRC2012_val_00001146.png	peacock	-0.36119	19	peacock	fountain	19.46405
ILSVRC2012_val_00001147.png	Shetland_sheepdog	-0.07129	19	Shetland_sheepdog	bubble	19.94106
ILSVRC2012_val_00001148.png	dhole	2.51711	inf	dhole	tennis_ball	20.00000
ILSVRC2012_val_00001150.png	black_widow	-0.01501	64	garden_spider	spider_web	19.99692
ILSVRC2012_val_00001152.png	chow	-0.31582	17	Angora	bubble	19.93947
ILSVRC2012_val_00001155.png	baboon	-0.10777	58	African_hunting_dog	bubble	19.99625
ILSVRC2012_val_00001158.png	toucan	0.44660	inf	lorikeet	hip	19.98923
ILSVRC2012_val_00001161.png	starfish	5.28687	inf	starfish	pinwheel	20.00000
ILSVRC2012_val_00001162.png	red-backed_sandpiper	-0.98092	1	ruffed_grouse	mitten	18.72054
