img_fn	human_readable_label	loss_val	n_queries	top_organism_label	top_object_label	dist
ILSVRC2012_val_00000696.png	Yorkshire_terrier	4.16927	inf	silky_terrier	bottlecap	20.00000
ILSVRC2012_val_00000699.png	puffer	1.67670	inf	lionfish	coral_reef	20.00000
ILSVRC2012_val_00000703.png	chiton	-0.08357	215	chiton	stole	19.99083
ILSVRC2012_val_00000705.png	stinkhorn	2.18652	inf	stinkhorn	mushroom	20.00000
ILSVRC2012_val_00000708.png	Gordon_setter	-0.37533	4	toy_poodle	bubble	18.92166
ILSVRC2012_val_00000709.png	Egyptian_cat	-0.02434	71	three-toed_sloth	mitten	20.00000
ILSVRC2012_val_00000713.png	junco	2.46602	inf	junco	worm_fence	20.00000
ILSVRC2012_val_00000716.png	clumber	-0.03125	19	toy_poodle	teddy	19.99339
ILSVRC2012_val_00000719.png	Mexican_hairless	1.86827	inf	Mexican_hairless	piggy_bank	19.99732
ILSVRC2012_val_00000723.png	weasel	0.93293	inf	wombat	mousetrap	19.99700
ILSVRC2012_val_00000725.png	Dandie_Dinmont	5.36649	inf	Dandie_Dinmont	swing	20.00000
ILSVRC2012_val_00000726.png	badger	5.96404	inf	badger	miniskirt	20.00000
ILSVRC2012_val_00000729.png	malamute	3.04537	inf	Eskimo_dog	dogsled	20.00000
ILSVRC2012_val_00000731.png	agaric	0.76673	inf	agaric	mushroom	20.00000
ILSVRC2012_val_00000733.png	Persian_cat	-0.35908	9	Scotch_terrier	feather_boa	19.33721
ILSVRC2012_val_00000735.png	spoonbill	4.26129	inf	black_stork	bikini	20.00000
ILSVRC2012_val_00000739.png	kite	2.39772	inf	kite	balance_beam	20.00000
ILSVRC2012_val_00000744.png	drake	-0.04596	87	drake	piggy_bank	19.92889
ILSVRC2012_val_00000747.png	brambling	3.37211	inf	brambling	hip	19.99901
ILSVRC2012_val_00000748.png	soft-coated_wheaten_terrier	3.30493	inf	soft-coated_wheaten_terrier	tennis_ball	20.00000
ILSVRC2012_val_00000749.png	diamondback	-0.00162	56	sidewinder	bubble	19.93800
ILSVRC2012_val_00000751.png	redshank	-0.03676	20	black_stork	cliff	19.90347
ILSVRC2012_val_00000754.png	tusker	4.55038	inf	tusker	cardoon	20.00000
ILSVRC2012_val_00000755.png	earthstar	-0.10910	255	hen-of-the-woods	plastic_bag	19.99023
ILSVRC2012_val_00000756.png	kit_fox	4.45147	inf	red_fox	jigsaw_puzzle	20.00000
ILSVRC2012_val_00000758.png	Appenzeller	-0.49163	18	Greater_Swiss_Mountain_dog	bubble	19.86156
ILSVRC2012_val_00000768.png	tiger_beetle	-0.53631	4	ant	bubble	19.30666
ILSVRC2012_val_00000772.png	mantis	-0.57841	10	mantis	bubble	19.81203
ILSVRC2012_val_00000774.png	spoonbill	0.09476	inf	red-breasted_merganser	lakeside	20.00000
ILSVRC2012_val_00000775.png	barracouta	5.73111	inf	barracouta	reel	19.99971
ILSVRC2012_val_00000779.png	meerkat	1.92778	inf	fox_squirrel	mousetrap	20.00000
ILSVRC2012_val_00000781.png	conch	-0.06318	81	conch	clog	19.98668
ILSVRC2012_val_00000785.png	dingo	3.57662	inf	kelpie	tennis_ball	20.00000
ILSVRC2012_val_00000786.png	boa_constrictor	0.88070	inf	tree_frog	clog	20.00000
ILSVRC2012_val_00000788.png	chimpanzee	-0.04522	11	chimpanzee	mask	19.86111
ILSVRC2012_val_00000791.png	leatherback_turtle	-0.04259	7	electric_ray	coral_reef	19.92083
ILSVRC2012_val_00000794.png	little_blue_heron	-0.55257	169	little_blue_heron	bubble	19.97891
ILSVRC2012_val_00000796.png	tiger_cat	5.35631	inf	tabby	computer_keyboard	20.00000
ILSVRC2012_val_00000799.png	silky_terrier	1.61969	inf	Yorkshire_terrier	teddy	20.00000
ILSVRC2012_val_00000800.png	standard_poodle	-0.18864	11	Bouvier_des_Flandres	swing	19.93625
ILSVRC2012_val_00000802.png	Tibetan_terrier	-0.01417	178	Tibetan_mastiff	bubble	19.93105
ILSVRC2012_val_00000806.png	garter_snake	4.65902	inf	garter_snake	worm_fence	19.99981
ILSVRC2012_val_00000807.png	eft	5.84643	inf	eft	ocarina	19.99835
ILSVRC2012_val_00000810.png	ringlet	-0.00189	49	ringlet	cardoon	19.98162
ILSVRC2012_val_00000818.png	fiddler_crab	-0.26053	54	rock_crab	coral_reef	20.00000
ILSVRC2012_val_00000819.png	rhinoceros_beetle	1.99732	inf	rhinoceros_beetle	cucumber	20.00000
ILSVRC2012_val_00000821.png	king_crab	-0.06673	47	Dungeness_crab	butcher_shop	19.97011
ILSVRC2012_val_00000824.png	flat-coated_retriever	3.24807	inf	flat-coated_retriever	muzzle	19.99724
ILSVRC2012_val_00000825.png	American_coot	1.46185	inf	European_gallinule	clog	19.99978
ILSVRC2012_val_00000828.png	titi	2.55556	inf	titi	fig	19.99124
ILSVRC2012_val_00000832.png	Border_terrier	-0.73039	1	toy_poodle	refrigerator	18.65047
ILSVRC2012_val_00000836.png	nematode	-0.04661	26	nematode	bubble	19.77778
ILSVRC2012_val_00000837.png	chickadee	-0.00357	119	jay	jigsaw_puzzle	20.00000
ILSVRC2012_val_00000838.png	basset	-0.11355	113	beagle	seat_belt	19.94675
ILSVRC2012_val_00000847.png	Bouvier_des_Flandres	-0.06046	144	miniature_schnauzer	mask	19.97886
ILSVRC2012_val_00000860.png	ptarmigan	5.79451	inf	ptarmigan	trifle	19.99941
ILSVRC2012_val_00000865.png	American_black_bear	2.48589	inf	wombat	piggy_bank	19.99974
ILSVRC2012_val_00000867.png	miniature_poodle	-0.00161	214	miniature_poodle	bubble	20.00000
ILSVRC2012_val_00000870.png	chimpanzee	-0.11003	2	chimpanzee	neck_brace	19.10238
ILSVRC2012_val_00000871.png	brown_bear	2.08179	inf	brown_bear	cliff	19.99909
ILSVRC2012_val_00000873.png	house_finch	-0.15950	19	indigo_bunting	birdhouse	19.94012
ILSVRC2012_val_00000875.png	Norwich_terrier	2.70400	inf	cairn	bubble	19.99998
ILSVRC2012_val_00000877.png	harvestman	-0.02322	18	harvestman	stone_wall	19.94973
ILSVRC2012_val_00000878.png	spoonbill	-0.01475	153	spoonbill	bubble	20.00000
ILSVRC2012_val_00000880.png	jay	3.86955	inf	jay	worm_fence	20.00000
ILSVRC2012_val_00000882.png	Tibetan_terrier	1.17102	inf	miniature_poodle	muzzle	20.00000
ILSVRC2012_val_00000883.png	Bedlington_terrier	4.40670	inf	Bedlington_terrier	bath_towel	19.99631
ILSVRC2012_val_00000884.png	bloodhound	0.02760	inf	bull_mastiff	bubble	20.00000
ILSVRC2012_val_00000885.png	black_grouse	5.93311	inf	black_grouse	mosquito_net	20.00000
ILSVRC2012_val_00000888.png	kite	-0.12825	74	electric_ray	bubble	19.93459
ILSVRC2012_val_00000889.png	standard_schnauzer	3.67546	inf	Tibetan_terrier	barrow	19.99774
ILSVRC2012_val_00000890.png	European_fire_salamander	5.85682	inf	European_fire_salamander	palace	20.00000
ILSVRC2012_val_00000892.png	sorrel	-0.53189	76	sorrel	bubble	19.98724
ILSVRC2012_val_00000898.png	lynx	3.37883	inf	hare	bow	20.00000
ILSVRC2012_val_00000907.png	Shih-Tzu	-1.18421	34	Shih-Tzu	bubble	19.92122
ILSVRC2012_val_00000908.png	whiptail	4.88743	inf	whiptail	diaper	19.99732
ILSVRC2012_val_00000909.png	bloodhound	-0.17193	32	bloodhound	bubble	20.00000
ILSVRC2012_val_00000911.png	cock	5.07066	inf	cock	chainlink_fence	20.00000
ILSVRC2012_val_00000912.png	timber_wolf	3.48029	inf	wild_boar	mountain_bike	20.00000
ILSVRC2012_val_00000916.png	vulture	3.12045	inf	vulture	jackfruit	20.00000
ILSVRC2012_val_00000918.png	puffer	-1.96431	1	sea_cucumber	snorkel	18.32249
ILSVRC2012_val_00000921.png	electric_ray	-0.20059	45	electric_ray	bubble	19.92272
ILSVRC2012_val_00000922.png	Norwich_terrier	-0.02289	78	Norwich_terrier	toyshop	19.99870
ILSVRC2012_val_00000924.png	dung_beetle	2.52719	inf	dung_beetle	brassiere	20.00000
ILSVRC2012_val_00000925.png	green_lizard	0.35726	inf	weevil	broccoli	20.00000
ILSVRC2012_val_00000926.png	long-horned_beetle	-0.05882	11	cicada	ear	19.86696
ILSVRC2012_val_00000929.png	coucal	1.99309	inf	coucal	worm_fence	19.99979
ILSVRC2012_val_00000930.png	leatherback_turtle	1.33308	inf	sea_slug	coral_reef	19.99988
ILSVRC2012_val_00000933.png	eel	-0.26437	80	sea_snake	coral_reef	19.99746
ILSVRC2012_val_00000934.png	tarantula	-0.00441	127	sea_anemone	coral_reef	19.96872
ILSVRC2012_val_00000937.png	wood_rabbit	6.10713	inf	hare	mousetrap	19.99997
ILSVRC2012_val_00000938.png	leatherback_turtle	-0.02883	20	otter	lighter	19.99740
ILSVRC2012_val_00000939.png	flamingo	-0.03395	19	flamingo	pomegranate	19.87986
ILSVRC2012_val_00000940.png	platypus	-0.62545	8	terrapin	bubble	19.64397
ILSVRC2012_val_00000941.png	king_snake	5.40043	inf	king_snake	chain_mail	20.00000
ILSVRC2012_val_00000943.png	tick	3.75692	inf	tick	custard_apple	20.00000
ILSVRC2012_val_00000944.png	tree_frog	3.10330	inf	tree_frog	head_cabbage	20.00000
ILSVRC2012_val_00000945.png	baboon	3.69539	inf	baboon	trailer_truck	20.00000
ILSVRC2012_val_00000946.png	German_shepherd	-0.10298	213	German_shepherd	muzzle	19.91095
ILSVRC2012_val_00000948.png	Rhodesian_ridgeback	-0.03309	98	sorrel	horse_cart	19.99838
ILSVRC2012_val_00000949.png	Yorkshire_terrier	2.47719	inf	Yorkshire_terrier	poncho	20.00000
ILSVRC2012_val_00000952.png	toucan	5.37472	inf	toucan	balance_beam	19.99756
ILSVRC2012_val_00000954.png	coral_fungus	-0.23446	20	slug	candle	19.98727
ILSVRC2012_val_00000956.png	ground_beetle	4.41819	inf	tiger_beetle	rapeseed	20.00000
ILSVRC2012_val_00000958.png	loggerhead	-0.02320	145	Irish_wolfhound	muzzle	20.00000
ILSVRC2012_val_00000962.png	water_ouzel	1.30734	inf	water_ouzel	bubble	20.00000
ILSVRC2012_val_00000963.png	magpie	3.86358	inf	magpie	joystick	20.00000
ILSVRC2012_val_00000964.png	patas	3.57062	inf	patas	mousetrap	19.99988
ILSVRC2012_val_00000965.png	damselfly	3.64994	inf	damselfly	harp	19.99254
ILSVRC2012_val_00000967.png	stinkhorn	-0.02524	195	bolete	fig	19.99581
ILSVRC2012_val_00000970.png	koala	0.94566	inf	indri	teddy	19.97369
ILSVRC2012_val_00000972.png	grasshopper	-0.00784	39	cricket	bubble	19.98408
ILSVRC2012_val_00000974.png	chimpanzee	4.02493	inf	gorilla	bow_tie	20.00000
ILSVRC2012_val_00000975.png	bull_mastiff	0.97880	inf	Chesapeake_Bay_retriever	bubble	19.99966
ILSVRC2012_val_00000978.png	frilled_lizard	-0.62039	1	African_chameleon	oxygen_mask	18.45798
ILSVRC2012_val_00000981.png	Angora	-0.00918	1	Angora	feather_boa	18.75884
ILSVRC2012_val_00000983.png	hyena	3.90455	inf	chow	paintbrush	20.00000
ILSVRC2012_val_00000986.png	wolf_spider	3.88846	inf	wolf_spider	missile	19.94686
ILSVRC2012_val_00000990.png	sea_urchin	2.23622	inf	sea_urchin	coral_reef	19.99676
ILSVRC2012_val_00000992.png	basset	3.67595	inf	bluetick	butternut_squash	20.00000
ILSVRC2012_val_00000993.png	Siberian_husky	1.05209	inf	Siberian_husky	tennis_ball	19.99652
ILSVRC2012_val_00000994.png	goldfish	3.94591	inf	goldfish	coral_reef	20.00000
ILSVRC2012_val_00000996.png	rock_beauty	-0.02783	80	rock_beauty	coral_reef	19.99924
ILSVRC2012_val_00000997.png	Cardigan	1.57178	inf	Cardigan	muzzle	20.00000
ILSVRC2012_val_00001001.png	wire-haired_fox_terrier	1.07686	inf	wire-haired_fox_terrier	canoe	20.00000
ILSVRC2012_val_00001003.png	fox_squirrel	2.49065	inf	fox_squirrel	mousetrap	20.00000
ILSVRC2012_val_00001005.png	EntleBucher	1.37671	inf	EntleBucher	muzzle	19.98845
ILSVRC2012_val_00001007.png	scorpion	2.45948	inf	scorpion	hook	20.00000
ILSVRC2012_val_00001009.png	pug	1.32986	inf	pug	muzzle	19.99529
ILSVRC2012_val_00001010.png	eft	-0.48946	29	axolotl	bubble	19.97994
ILSVRC2012_val_00001014.png	cabbage_butterfly	4.84733	inf	sulphur_butterfly	head_cabbage	19.99976
ILSVRC2012_val_00001015.png	ringlet	-0.07025	14	sea_anemone	pinwheel	19.94966
ILSVRC2012_val_00001022.png	alligator_lizard	5.26869	inf	alligator_lizard	window_screen	20.00000
ILSVRC2012_val_00001024.png	bulbul	1.73999	inf	black_grouse	worm_fence	20.00000
ILSVRC2012_val_00001025.png	indri	0.66530	inf	Border_collie	bearskin	20.00000
ILSVRC2012_val_00001026.png	sea_urchin	-0.00647	161	sea_urchin	cardoon	19.99574
ILSVRC2012_val_00001027.png	ram	-0.56352	7	triceratops	piggy_bank	19.88034
ILSVRC2012_val_00001028.png	Dandie_Dinmont	-0.01968	24	Old_English_sheepdog	ashcan	19.89732
ILSVRC2012_val_00001031.png	ostrich	3.90812	inf	ostrich	safety_pin	20.00000
ILSVRC2012_val_00001032.png	patas	3.68190	inf	marmoset	traffic_light	20.00000
ILSVRC2012_val_00001033.png	European_fire_salamander	2.41481	inf	tiger_beetle	bow	20.00000
ILSVRC2012_val_00001036.png	wallaby	3.26384	inf	wallaby	thresher	20.00000
ILSVRC2012_val_00001037.png	black_and_gold_garden_spider	-0.00955	152	garden_spider	spider_web	19.99617
ILSVRC2012_val_00001038.png	schipperke	1.27445	inf	schipperke	muzzle	19.99945
ILSVRC2012_val_00001039.png	Mexican_hairless	2.73242	inf	hare	bow	20.00000
ILSVRC2012_val_00001040.png	Persian_cat	-1.31623	1	jellyfish	bubble	18.75881
ILSVRC2012_val_00001042.png	ringneck_snake	-0.18001	163	ringneck_snake	bubble	19.98637
ILSVRC2012_val_00001044.png	black_swan	5.16341	inf	black_swan	hook	19.99955
ILSVRC2012_val_00001046.png	bittern	3.79754	inf	bittern	ear	20.00000
ILSVRC2012_val_00001047.png	Rhodesian_ridgeback	2.13296	inf	Rhodesian_ridgeback	muzzle	20.00000
ILSVRC2012_val_00001049.png	Chihuahua	-0.01422	214	Chihuahua	piggy_bank	20.00000
ILSVRC2012_val_00001050.png	llama	-0.01631	238	ox	carousel	19.99494
ILSVRC2012_val_00001051.png	rock_beauty	3.19453	inf	rock_beauty	coral_reef	19.99940
ILSVRC2012_val_00001053.png	black_and_gold_garden_spider	1.42223	inf	black_and_gold_garden_spider	spider_web	20.00000
ILSVRC2012_val_00001054.png	Madagascar_cat	4.71226	inf	indri	ski	20.00000
ILSVRC2012_val_00001056.png	king_penguin	-1.62036	1	king_penguin	valley	18.63867
ILSVRC2012_val_00001057.png	brain_coral	2.40429	inf	brain_coral	coral_reef	20.00000
ILSVRC2012_val_00001060.png	cheetah	-0.01144	59	cheetah	coral_reef	19.99861
ILSVRC2012_val_00001065.png	Pomeranian	5.53985	inf	Pomeranian	spaghetti_squash	20.00000
ILSVRC2012_val_00001066.png	hippopotamus	-0.00721	15	hippopotamus	cuirass	19.83228
ILSVRC2012_val_00001067.png	American_egret	-0.04943	295	little_blue_heron	balance_beam	19.99990
ILSVRC2012_val_00001068.png	black_stork	5.09282	inf	black_stork	solar_dish	20.00000
ILSVRC2012_val_00001069.png	Pekinese	2.76946	inf	Pekinese	nipple	19.99232
ILSVRC2012_val_00001070.png	German_short-haired_pointer	-0.05569	22	Weimaraner	bubble	19.99612
ILSVRC2012_val_00001073.png	bustard	2.55670	inf	goose	lakeside	20.00000
ILSVRC2012_val_00001074.png	Bouvier_des_Flandres	1.25437	inf	Bouvier_des_Flandres	hair_slide	20.00000
ILSVRC2012_val_00001075.png	proboscis_monkey	6.29870	inf	proboscis_monkey	butcher_shop	19.99563
ILSVRC2012_val_00001082.png	cockroach	4.81846	inf	cockroach	modem	19.99801
ILSVRC2012_val_00001083.png	gyromitra	-0.12262	164	gyromitra	mushroom	19.99737
ILSVRC2012_val_00001084.png	jay	2.96494	inf	bulbul	water_jug	19.99925
ILSVRC2012_val_00001088.png	hare	3.20438	inf	hare	mousetrap	19.99928
ILSVRC2012_val_00001092.png	guenon	0.00198	inf	baboon	chainlink_fence	20.00000
ILSVRC2012_val_00001095.png	colobus	-0.02438	24	colobus	chainlink_fence	19.98555
ILSVRC2012_val_00001096.png	Pembroke	1.14827	inf	Chihuahua	shopping_cart	19.99955
ILSVRC2012_val_00001097.png	bluetick	-0.24395	27	bluetick	bubble	19.83862
ILSVRC2012_val_00001099.png	marmoset	1.75499	inf	marmoset	broccoli	19.99955
ILSVRC2012_val_00001101.png	Persian_cat	0.50858	inf	Persian_cat	window_screen	19.99794
ILSVRC2012_val_00001104.png	titi	-0.68173	15	squirrel_monkey	bubble	19.94811
ILSVRC2012_val_00001108.png	vine_snake	-1.25438	1	water_snake	paintbrush	18.75142
ILSVRC2012_val_00001109.png	groenendael	-0.26058	38	Bouvier_des_Flandres	toyshop	19.95034
ILSVRC2012_val_00001112.png	golden_retriever	2.77641	inf	golden_retriever	tennis_ball	20.00000
ILSVRC2012_val_00001113.png	komondor	4.56194	inf	komondor	swab	20.00000
ILSVRC2012_val_00001114.png	hen	4.89812	inf	hen	croquet_ball	20.00000
ILSVRC2012_val_00001121.png	redshank	4.26166	inf	redshank	joystick	20.00000
ILSVRC2012_val_00001122.png	fiddler_crab	0.60200	inf	hermit_crab	coral_reef	20.00000
ILSVRC2012_val_00001123.png	golden_retriever	2.64187	inf	English_setter	tennis_ball	20.00000
ILSVRC2012_val_00001124.png	king_crab	0.62760	inf	Dungeness_crab	shoe_shop	19.99903
ILSVRC2012_val_00001128.png	English_foxhound	3.42718	inf	Walker_hound	monastery	19.99978
ILSVRC2012_val_00001129.png	Newfoundland	3.45902	inf	Bouvier_des_Flandres	cliff	19.99638
ILSVRC2012_val_00001130.png	yellow_lady's_slipper	4.90397	inf	yellow_lady's_slipper	hip	20.00000
ILSVRC2012_val_00001131.png	spotted_salamander	1.02570	inf	European_fire_salamander	chain	20.00000
ILSVRC2012_val_00001132.png	Persian_cat	-0.02983	58	Persian_cat	carton	19.96680
ILSVRC2012_val_00001136.png	black_grouse	4.54686	inf	black_grouse	ocarina	20.00000
ILSVRC2012_val_00001137.png	Ibizan_hound	-0.04803	12	Mexican_hairless	hair_slide	19.52282
ILSVRC2012_val_00001138.png	axolotl	5.23712	inf	axolotl	balance_beam	20.00000
ILSVRC2012_val_00001141.png	Blenheim_spaniel	-0.03137	214	Brittany_spaniel	bubble	19.99483
ILSVRC2012_val_00001142.png	coucal	0.13573	inf	hummingbird	fountain	19.97575
ILSVRC2012_val_00001146.png	peacock	-0.32387	8	peacock	fountain	19.71918
ILSVRC2012_val_00001147.png	Shetland_sheepdog	-0.18528	92	Shetland_sheepdog	feather_boa	19.98335
ILSVRC2012_val_00001148.png	dhole	3.46516	inf	dhole	bakery	19.99789
ILSVRC2012_val_00001150.png	black_widow	-0.01102	81	barn_spider	spider_web	20.00000
ILSVRC2012_val_00001152.png	chow	-0.05249	29	chow	teddy	19.99449
ILSVRC2012_val_00001155.png	baboon	-0.01569	117	kit_fox	pinwheel	19.98397
ILSVRC2012_val_00001158.png	toucan	-0.01353	196	lorikeet	hip	19.99937
ILSVRC2012_val_00001161.png	starfish	5.52451	inf	starfish	coral_reef	20.00000
ILSVRC2012_val_00001162.png	red-backed_sandpiper	-2.27571	1	ruffed_grouse	stole	18.78704
